#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S2.783595425e+05|1.019141574e+07|1.021612767e+07|1.024271443e+07|1.021751291e+07|1.490219507e+04|1.492513364e+04|1.494971049e+04|1.492633701e+04|2.247585052e+11|2.255981076e+11|2.265034565e+11|2.256466299e+11|9.901995361e+03|9.912466797e+03|9.923708496e+03|9.913028320e+03|2.566595141e+03
1.333104586e+06|9.354959726e+06|9.414510947e+06|9.455428941e+06|9.411718507e+06|1.409588861e+04|1.415536750e+04|1.419605667e+04|1.415227243e+04|1.967880600e+11|1.987490007e+11|2.000987830e+11|1.986613244e+11|9.537076172e+03|9.563778320e+03|9.582057129e+03|9.562417969e+03|2.566595141e+03
1.349073966e+06|9.329569821e+06|9.382665545e+06|9.412279180e+06|9.373145304e+06|1.407041824e+04|1.412361497e+04|1.415314346e+04|1.411383033e+04|1.959536436e+11|1.976995154e+11|1.986754501e+11|1.973899762e+11|9.525657715e+03|9.549513184e+03|9.562776367e+03|9.545150391e+03|2.566595141e+03
1.364879957e+06|9.297084224e+06|9.352375113e+06|9.390504847e+06|9.350255371e+06|1.403776624e+04|1.409329688e+04|1.413143482e+04|1.409095756e+04|1.948867147e+11|1.967031217e+11|1.979578656e+11|1.966364126e+11|9.511010498e+03|9.535915039e+03|9.553028809e+03|9.534884766e+03|2.566595141e+03
1.381122274e+06|9.279547642e+06|9.332137999e+06|9.375396057e+06|9.325390526e+06|1.402006765e+04|1.407299561e+04|1.411636155e+04|1.406600283e+04|1.943119843e+11|1.960380414e+11|1.974599522e+11|1.958193105e+11|9.503093994e+03|9.526812988e+03|9.546251709e+03|9.523694336e+03|2.566595141e+03
1.398580792e+06|9.259802866e+06|9.322434125e+06|9.367513429e+06|9.314629017e+06|1.400012718e+04|1.406325574e+04|1.410847355e+04|1.405510337e+04|1.936648922e+11|1.957191467e+11|1.972006454e+11|1.954670790e+11|9.494162109e+03|9.522443359e+03|9.542717529e+03|9.518818359e+03|2.566595141e+03
1.414088773e+06|9.264486216e+06|9.313536102e+06|9.351657044e+06|9.306895516e+06|1.400485819e+04|1.405432171e+04|1.409257678e+04|1.404736049e+04|1.938183813e+11|1.954267251e+11|1.966795238e+11|1.952127000e+11|9.496280273e+03|9.518434082e+03|9.535590576e+03|9.515342773e+03|2.566595141e+03
1.427360930e+06|9.236807225e+06|9.286197125e+06|9.334989556e+06|9.280386657e+06|1.397688263e+04|1.402677986e+04|1.407585710e+04|1.402062560e+04|1.929113511e+11|1.945299027e+11|1.961317593e+11|1.943434022e+11|9.483748535e+03|9.506093750e+03|9.528094238e+03|9.503367188e+03|2.566595141e+03
1.443036483e+06|9.232619513e+06|9.279357161e+06|9.318936343e+06|9.274840479e+06|1.397263591e+04|1.401987535e+04|1.405974416e+04|1.401509616e+04|1.927743770e+11|1.943057419e+11|1.956041981e+11|1.941606607e+11|9.481846191e+03|9.503006836e+03|9.520861816e+03|9.500883789e+03|2.566595141e+03
1.457147491e+06|9.171791001e+06|9.239051965e+06|9.290984091e+06|9.232473720e+06|1.391079848e+04|1.397915539e+04|1.403161100e+04|1.397211013e+04|1.907864042e+11|1.929848493e+11|1.946867922e+11|1.927748845e+11|9.454195557e+03|9.484762207e+03|9.508258057e+03|9.481654297e+03|2.566595141e+03
1.472636736e+06|9.166879114e+06|9.232988218e+06|9.271460424e+06|9.216348137e+06|1.390579187e+04|1.397301032e+04|1.401190196e+04|1.395569640e+04|1.906260281e+11|1.927864267e+11|1.940469489e+11|1.922481214e+11|9.451955566e+03|9.482018555e+03|9.499433105e+03|9.474317383e+03|2.566595141e+03
1.487937199e+06|9.140699980e+06|9.183286199e+06|9.218360856e+06|9.183598626e+06|1.387902078e+04|1.392249467e+04|1.395815281e+04|1.392252808e+04|1.897728250e+11|1.911620802e+11|1.923083743e+11|1.911761504e+11|9.440011963e+03|9.459427246e+03|9.475377197e+03|9.459474609e+03|2.566595141e+03
1.502371329e+06|9.105902490e+06|9.177598864e+06|9.210802364e+06|9.161067041e+06|1.384339772e+04|1.391670844e+04|1.395047235e+04|1.389949602e+04|1.886387639e+11|1.909762139e+11|1.920613452e+11|1.904414769e+11|9.424101318e+03|9.456843750e+03|9.471940186e+03|9.449189453e+03|2.566595141e+03
1.518604977e+06|9.110420106e+06|9.144243812e+06|9.188154174e+06|9.146157247e+06|1.384802495e+04|1.388264618e+04|1.392744627e+04|1.388429926e+04|1.887859937e+11|1.898883197e+11|1.913211655e+11|1.899547216e+11|9.426168213e+03|9.441632324e+03|9.461647949e+03|9.442397461e+03|2.566595141e+03
1.531249963e+06|9.105490245e+06|9.155253723e+06|9.205922441e+06|9.147949410e+06|1.384297540e+04|1.389390657e+04|1.394551260e+04|1.388601392e+04|1.886253285e+11|1.902471530e+11|1.919018663e+11|1.900147428e+11|9.423914795e+03|9.446659180e+03|9.469728027e+03|9.443174805e+03|2.566595141e+03
1.545630414e+06|9.068953338e+06|9.114949396e+06|9.174325509e+06|9.117568878e+06|1.380538378e+04|1.385266352e+04|1.391337773e+04|1.385494270e+04|1.874374969e+11|1.889336014e+11|1.908692365e+11|1.890243453e+11|9.407154785e+03|9.428242188e+03|9.455350342e+03|9.429298828e+03|2.566595141e+03
1.559736739e+06|9.046597517e+06|9.106226490e+06|9.144485286e+06|9.097544936e+06|1.378234741e+04|1.384372962e+04|1.388289322e+04|1.383444215e+04|1.867109384e+11|1.886493233e+11|1.898961889e+11|1.883718951e+11|9.396881592e+03|9.424251465e+03|9.441737061e+03|9.420147461e+03|2.566595141e+03
1.573370229e+06|9.034976737e+06|9.087350466e+06|9.135108702e+06|9.077916511e+06|1.377034393e+04|1.382432719e+04|1.387329983e+04|1.381425894e+04|1.863336786e+11|1.880354075e+11|1.895906070e+11|1.877334858e+11|9.391535400e+03|9.415601562e+03|9.437459717e+03|9.411145508e+03|2.566595141e+03
1.586476292e+06|8.997654572e+06|9.053996042e+06|9.109560427e+06|9.045263612e+06|1.373168971e+04|1.378997324e+04|1.384714453e+04|1.378043865e+04|1.851236313e+11|1.869513871e+11|1.887579771e+11|1.866746783e+11|9.374323242e+03|9.400281738e+03|9.425778320e+03|9.396083984e+03|2.566595141e+03
1.600779614e+06|8.952958905e+06|9.039701276e+06|9.078394055e+06|9.017205866e+06|1.368523602e+04|1.377523757e+04|1.381510641e+04|1.375148343e+04|1.836764210e+11|1.864868200e+11|1.877443202e+11|1.857634989e+11|9.353651367e+03|9.393712402e+03|9.411493652e+03|9.383180664e+03|2.566595141e+03
1.614370141e+06|8.953290586e+06|9.008896609e+06|9.050666510e+06|8.999271236e+06|1.368558211e+04|1.374334570e+04|1.378654164e+04|1.373301060e+04|1.836871407e+11|1.854879748e+11|1.868431750e+11|1.851806126e+11|9.353808105e+03|9.379513672e+03|9.398756592e+03|9.374943359e+03|2.566595141e+03
1.631364137e+06|8.917439963e+06|8.985546894e+06|9.026025954e+06|8.975190880e+06|1.364816173e+04|1.371913093e+04|1.376109696e+04|1.370795188e+04|1.825284913e+11|1.847312299e+11|1.860431207e+11|1.844013440e+11|9.337170410e+03|9.368729492e+03|9.387410645e+03|9.363795898e+03|2.566595141e+03
1.643906279e+06|8.918451551e+06|9.003159959e+06|9.055000534e+06|8.979710757e+06|1.364921814e+04|1.373739842e+04|1.379100844e+04|1.371254219e+04|1.825611850e+11|1.853020489e+11|1.869840341e+11|1.845490697e+11|9.337638916e+03|9.376866211e+03|9.400747314e+03|9.365848633e+03|2.566595141e+03
1.656535149e+06|8.895310127e+06|8.963468541e+06|9.017197611e+06|8.955121577e+06|1.362501128e+04|1.369619681e+04|1.375194946e+04|1.368700930e+04|1.818138417e+11|1.840160801e+11|1.857570088e+11|1.837526225e+11|9.326877930e+03|9.358521484e+03|9.383341553e+03|9.354487305e+03|2.566595141e+03
1.668611372e+06|8.879814114e+06|8.936206848e+06|8.987258277e+06|8.936004545e+06|1.360873932e+04|1.366775629e+04|1.372090641e+04|1.366719137e+04|1.813144277e+11|1.831350074e+11|1.847866962e+11|1.831329783e+11|9.319662354e+03|9.345883301e+03|9.369526367e+03|9.345661133e+03|2.566595141e+03
