#RRR|Lz25|Lz50|Lz75|Lzmean|
3.300683376e+06|1.620021249e+28|2.268736468e+28|2.399097562e+28|2.024030709e+28|2.024030709e+30
3.302155746e+06|1.571955875e+28|2.084084822e+28|2.332053832e+28|1.914435604e+28|1.914435604e+30
3.303530789e+06|1.547744964e+28|2.049235140e+28|2.341385170e+28|1.930572154e+28|1.930572154e+30
3.304740272e+06|1.586023298e+28|2.210992451e+28|2.355031207e+28|1.978595934e+28|1.978595934e+30
3.306086108e+06|1.379688174e+28|2.013162508e+28|2.413500682e+28|1.888772220e+28|1.888772220e+30
3.307546267e+06|1.516498906e+28|2.046037331e+28|2.356961751e+28|1.900696356e+28|1.900696356e+30
3.308942496e+06|1.316156888e+28|1.927172402e+28|2.325261552e+28|1.804587168e+28|1.804587168e+30
3.310191502e+06|1.462445063e+28|1.893559817e+28|2.268995648e+28|1.827067140e+28|1.827067140e+30
3.311504613e+06|1.505628949e+28|1.969941223e+28|2.277370045e+28|1.868785984e+28|1.868785984e+30
3.313106668e+06|1.609598933e+28|2.044426611e+28|2.394721723e+28|1.977115500e+28|1.977115500e+30
3.314459797e+06|1.611510573e+28|1.998131704e+28|2.286477637e+28|1.876729505e+28|1.876729505e+30
3.315636545e+06|1.595877789e+28|1.998969072e+28|2.349245177e+28|1.921491574e+28|1.921491574e+30
3.316793538e+06|1.515857442e+28|2.110407063e+28|2.386899993e+28|1.953766277e+28|1.953766277e+30
3.318090129e+06|1.515256982e+28|1.895939610e+28|2.366476486e+28|1.872713132e+28|1.872713132e+30
3.319388731e+06|1.591671242e+28|2.098118217e+28|2.371702784e+28|1.956523347e+28|1.956523347e+30
3.320709617e+06|1.430718714e+28|2.044364257e+28|2.387410913e+28|1.917498427e+28|1.917498427e+30
3.322156044e+06|1.486431705e+28|2.031240425e+28|2.353857200e+28|1.879685506e+28|1.879685506e+30
3.323573800e+06|1.653472204e+28|2.151727353e+28|2.430005736e+28|2.002106918e+28|2.002106918e+30
3.324845500e+06|1.484190290e+28|1.897747837e+28|2.320984348e+28|1.875706539e+28|1.875706539e+30
