#RRR|Lz25|Lz50|Lz75|Lzmean|
2.050299512e+06|1.305203622e+28|2.494408455e+28|3.073301540e+28|2.144669477e+28|2.144669477e+30
2.055419235e+06|1.349064614e+28|2.370370980e+28|2.860451241e+28|2.086252912e+28|2.086252912e+30
2.060648392e+06|1.282833214e+28|2.289794179e+28|2.903257357e+28|2.044232456e+28|2.044232456e+30
2.065652337e+06|1.684932010e+28|2.524948634e+28|2.972034007e+28|2.251434079e+28|2.251434079e+30
2.070463104e+06|1.247499846e+28|2.378802351e+28|3.084945084e+28|2.153388099e+28|2.153388099e+30
2.075146726e+06|1.666056423e+28|2.491046225e+28|3.114185621e+28|2.322206275e+28|2.322206275e+30
2.080023218e+06|1.388918100e+28|2.316892097e+28|3.100658786e+28|2.108403472e+28|2.108403472e+30
2.084617755e+06|1.710978733e+28|2.587005938e+28|3.182603977e+28|2.337168876e+28|2.337168876e+30
2.089446668e+06|1.509619009e+28|2.695635575e+28|3.137897261e+28|2.282092795e+28|2.282092795e+30
2.094751601e+06|1.090863081e+28|2.557748325e+28|3.153805087e+28|2.159957088e+28|2.159957088e+30
2.099701658e+06|1.858754256e+28|2.837033227e+28|3.254700298e+28|2.476610093e+28|2.476610093e+30
2.105372077e+06|1.399638364e+28|2.505972041e+28|2.951499449e+28|2.141998720e+28|2.141998720e+30
2.109607974e+06|1.273198850e+28|2.633123032e+28|3.217629421e+28|2.239744545e+28|2.239744545e+30
2.113928430e+06|1.519506935e+28|2.624887195e+28|3.142215875e+28|2.285402402e+28|2.285402402e+30
2.117940715e+06|1.624161311e+28|2.708869202e+28|3.225952144e+28|2.378487072e+28|2.378487072e+30
2.122393814e+06|1.636594426e+28|2.499546704e+28|3.092248451e+28|2.277827183e+28|2.277827183e+30
2.126806049e+06|1.796318131e+28|2.778110638e+28|3.294560561e+28|2.438039477e+28|2.438039477e+30
2.131455831e+06|1.593053616e+28|2.439226274e+28|3.245140806e+28|2.285463132e+28|2.285463132e+30
2.136714621e+06|1.474914372e+28|2.950257719e+28|3.383467647e+28|2.388715862e+28|2.388715862e+30
2.141709748e+06|1.469963019e+28|2.378768036e+28|3.256143522e+28|2.228021115e+28|2.228021115e+30
2.146083588e+06|1.505657018e+28|2.442161725e+28|3.130747643e+28|2.272097398e+28|2.272097398e+30
2.150184029e+06|1.953895162e+28|2.970039103e+28|3.374660382e+28|2.529790197e+28|2.529790197e+30
