#RRR|Lz25|Lz50|Lz75|Lzmean|
1.181423646e+06|3.961335216e+26|5.481325271e+26|7.881082011e+26|5.529386164e+26|5.529386164e+28
1.184500211e+06|4.476766170e+26|6.954635647e+26|8.432173204e+26|6.236718219e+26|6.236718219e+28
1.188022876e+06|4.757235708e+26|6.944052496e+26|8.462408690e+26|6.225372596e+26|6.225372596e+28
1.191366792e+06|3.884866454e+26|7.027256564e+26|8.187087449e+26|6.014645749e+26|6.014645749e+28
1.194352835e+06|4.091921738e+26|7.192497691e+26|8.560635647e+26|6.263123054e+26|6.263123054e+28
1.197604929e+06|3.451377435e+26|6.918549720e+26|8.415365976e+26|5.843935288e+26|5.843935288e+28
1.200835122e+06|4.513065520e+26|6.801787569e+26|8.373928253e+26|6.170563303e+26|6.170563303e+28
1.203883115e+06|4.053087874e+26|6.864690637e+26|8.483580326e+26|6.027190395e+26|6.027190395e+28
1.207060167e+06|4.572753679e+26|7.419666604e+26|8.473631061e+26|6.432624674e+26|6.432624674e+28
1.210731881e+06|3.279297779e+26|6.966896536e+26|8.700977030e+26|6.121836057e+26|6.121836057e+28
1.214619251e+06|4.517029397e+26|7.733600674e+26|8.809711334e+26|6.444528261e+26|6.444528261e+28
1.217689083e+06|5.165662281e+26|6.841856586e+26|8.369790151e+26|6.279520067e+26|6.279520067e+28
1.220612786e+06|3.831911913e+26|6.926594704e+26|8.570939090e+26|6.087601540e+26|6.087601540e+28
1.224288599e+06|3.311147093e+26|6.574403808e+26|8.651852544e+26|5.819946183e+26|5.819946183e+28
1.227496492e+06|4.097007468e+26|7.193926637e+26|8.839816872e+26|6.348391346e+26|6.348391346e+28
1.230640181e+06|3.235094930e+26|6.757708051e+26|8.820989496e+26|5.996361904e+26|5.996361904e+28
1.233974847e+06|4.678084359e+26|7.440776216e+26|8.824628275e+26|6.494118751e+26|6.494118751e+28
1.237016029e+06|4.976112940e+26|6.964166431e+26|9.144805900e+26|6.606130221e+26|6.606130221e+28
1.239841543e+06|3.434252914e+26|7.181904743e+26|9.052473520e+26|6.110939870e+26|6.110939870e+28
1.242389271e+06|2.869868766e+26|5.719196867e+26|8.474720403e+26|5.597803993e+26|5.597803993e+28
1.245317379e+06|4.615226528e+26|7.194042156e+26|8.974125814e+26|6.418700416e+26|6.418700416e+28
1.248383733e+06|4.253015617e+26|6.779278407e+26|8.819050980e+26|6.367506296e+26|6.367506296e+28
1.251490599e+06|4.712003754e+26|6.604051162e+26|9.173931587e+26|6.476140927e+26|6.476140927e+28
1.254368958e+06|4.061207939e+26|7.047424801e+26|9.127477712e+26|6.271293963e+26|6.271293963e+28
1.257159009e+06|4.132081864e+26|6.561222178e+26|9.019830204e+26|6.210632698e+26|6.210632698e+28
1.260044642e+06|4.561556233e+26|8.434946480e+26|9.569694203e+26|7.065648359e+26|7.065648359e+28
1.262966563e+06|3.620053227e+26|6.867537600e+26|8.902752736e+26|6.304731189e+26|6.304731189e+28
1.266225201e+06|4.471901657e+26|7.175242001e+26|9.443906723e+26|6.627362294e+26|6.627362294e+28
1.268935706e+06|6.159396301e+26|8.015701705e+26|9.293372327e+26|7.203297049e+26|7.203297049e+28
1.272136178e+06|5.080842553e+26|7.784586441e+26|9.391340068e+26|6.956860947e+26|6.956860947e+28
1.274605339e+06|5.607661279e+26|8.519129622e+26|9.981634371e+26|7.260839905e+26|7.260839905e+28
1.277679796e+06|4.916178578e+26|7.966068981e+26|9.609020052e+26|7.034475680e+26|7.034475680e+28
1.280613359e+06|4.814198512e+26|7.600368488e+26|9.777511660e+26|6.987753438e+26|6.987753438e+28
1.283541781e+06|4.551183706e+26|8.978297006e+26|9.911109165e+26|7.318919693e+26|7.318919693e+28
1.286685035e+06|4.609158409e+26|8.073486916e+26|9.603641297e+26|6.964616878e+26|6.964616878e+28
1.289577435e+06|4.725458255e+26|7.897985560e+26|9.779603786e+26|6.893920908e+26|6.893920908e+28
1.292810573e+06|5.525192184e+26|9.012980702e+26|1.004360408e+27|7.515505157e+26|7.515505157e+28
1.296019374e+06|4.393085236e+26|7.039487035e+26|9.784365026e+26|6.757657775e+26|6.757657775e+28
1.298736969e+06|4.030007548e+26|7.908119925e+26|9.898943351e+26|6.909932314e+26|6.909932314e+28
1.301776349e+06|5.190035307e+26|8.156947983e+26|9.854897778e+26|7.489602739e+26|7.489602739e+28
1.304676779e+06|4.172129442e+26|8.211320817e+26|9.993772861e+26|7.000919249e+26|7.000919249e+28
1.307280319e+06|2.822007903e+26|7.165793662e+26|9.479537072e+26|6.218036248e+26|6.218036248e+28
1.310004160e+06|5.514055271e+26|7.614003138e+26|1.003800069e+27|7.158983115e+26|7.158983115e+28
1.312722529e+06|4.963002655e+26|7.817669143e+26|9.893837589e+26|7.108579822e+26|7.108579822e+28
1.315488919e+06|3.852423522e+26|7.582087240e+26|1.012620995e+27|6.737760206e+26|6.737760206e+28
1.318400540e+06|4.305999470e+26|7.783109405e+26|9.765020683e+26|6.940190981e+26|6.940190981e+28
1.320793405e+06|4.736659807e+26|7.807302117e+26|1.017068248e+27|7.036272760e+26|7.036272760e+28
1.323303203e+06|3.863430165e+26|7.483512576e+26|9.560792258e+26|6.710810123e+26|6.710810123e+28
1.325853649e+06|3.636451678e+26|6.736396158e+26|9.699278863e+26|6.338937170e+26|6.338937170e+28
1.328304894e+06|4.455855552e+26|7.085634476e+26|1.037291329e+27|6.995916113e+26|6.995916113e+28
1.330984303e+06|5.782498407e+26|7.830421522e+26|1.028660537e+27|7.518291030e+26|7.518291030e+28
1.333490156e+06|5.277231422e+26|8.982013618e+26|1.055560294e+27|7.733357277e+26|7.733357277e+28
1.335985510e+06|4.833051969e+26|7.894555942e+26|1.073193459e+27|7.587807121e+26|7.587807121e+28
1.338600820e+06|5.145781377e+26|8.660944565e+26|1.068961065e+27|7.673172437e+26|7.673172437e+28
1.341059834e+06|5.917031481e+26|8.967629857e+26|1.053749447e+27|7.817809278e+26|7.817809278e+28
1.343619714e+06|4.709834694e+26|8.198521908e+26|1.012260743e+27|7.259942288e+26|7.259942288e+28
1.346343492e+06|5.437338633e+26|9.174350563e+26|1.065443515e+27|7.922216940e+26|7.922216940e+28
1.348541753e+06|6.477675319e+26|9.286884033e+26|1.094522964e+27|8.219986334e+26|8.219986334e+28
1.351186168e+06|5.063606319e+26|8.235349262e+26|1.073494198e+27|7.521272428e+26|7.521272428e+28
1.353736312e+06|5.216406670e+26|8.878655178e+26|1.083883745e+27|7.894223888e+26|7.894223888e+28
1.356611738e+06|6.604596969e+26|9.425435447e+26|1.091578753e+27|8.483942334e+26|8.483942334e+28
1.359703819e+06|6.448651583e+26|9.768374033e+26|1.096657272e+27|8.407914718e+26|8.407914718e+28
1.362436283e+06|5.706174767e+26|9.498353399e+26|1.088424270e+27|8.111664072e+26|8.111664072e+28
1.365426501e+06|4.236606985e+26|8.855936273e+26|1.103963141e+27|7.744195039e+26|7.744195039e+28
1.368017279e+06|4.310385619e+26|7.981517382e+26|1.080130768e+27|7.198843329e+26|7.198843329e+28
1.370814385e+06|6.557337486e+26|9.734064830e+26|1.111163658e+27|8.358165578e+26|8.358165578e+28
1.373611330e+06|5.431939427e+26|9.574867245e+26|1.118492034e+27|7.925368497e+26|7.925368497e+28
1.376489039e+06|6.117035411e+26|9.805539493e+26|1.146151405e+27|8.219610219e+26|8.219610219e+28
1.379519894e+06|4.319487625e+26|8.597691271e+26|1.112032976e+27|7.625960342e+26|7.625960342e+28
1.382340953e+06|5.328641094e+26|9.049157475e+26|1.145486493e+27|8.128531229e+26|8.128531229e+28
1.384721351e+06|5.206452881e+26|8.395898794e+26|1.078875385e+27|7.631751492e+26|7.631751492e+28
1.386982792e+06|4.507308653e+26|7.868497809e+26|1.106778589e+27|7.530731487e+26|7.530731487e+28
1.389590591e+06|4.568701338e+26|9.228345962e+26|1.095652942e+27|7.721503345e+26|7.721503345e+28
1.391826989e+06|4.398208287e+26|8.110582776e+26|1.087742614e+27|7.421605558e+26|7.421605558e+28
1.394051706e+06|4.347829544e+26|7.717451564e+26|1.126621853e+27|7.414960944e+26|7.414960944e+28
1.396262917e+06|4.394353847e+26|7.965265446e+26|1.085555637e+27|7.486610481e+26|7.486610481e+28
