#RRR|Lz25|Lz50|Lz75|Lzmean|
1.888500387e+06|7.862780303e+27|1.286045660e+28|1.654393522e+28|1.180595535e+28|1.180595535e+30
1.896951082e+06|7.404290542e+27|1.156246799e+28|1.633806988e+28|1.102709232e+28|1.102709232e+30
1.905402614e+06|7.501480708e+27|1.269531886e+28|1.683617159e+28|1.189845096e+28|1.189845096e+30
1.913818708e+06|7.880383748e+27|1.297540145e+28|1.635436694e+28|1.177289386e+28|1.177289386e+30
1.921216819e+06|5.948038910e+27|1.302610234e+28|1.732200655e+28|1.155129337e+28|1.155129337e+30
1.928663996e+06|9.318272369e+27|1.501631877e+28|1.725975692e+28|1.276482496e+28|1.276482496e+30
1.935820887e+06|8.478725018e+27|1.471113631e+28|1.766007706e+28|1.305253765e+28|1.305253765e+30
1.942725192e+06|7.430017754e+27|1.366798942e+28|1.697096509e+28|1.209198135e+28|1.209198135e+30
1.949617727e+06|9.930792535e+27|1.453238842e+28|1.772354140e+28|1.299933341e+28|1.299933341e+30
1.956003853e+06|8.603019012e+27|1.406106830e+28|1.712359426e+28|1.282311683e+28|1.282311683e+30
1.962441487e+06|8.028939310e+27|1.358715683e+28|1.782970693e+28|1.242267153e+28|1.242267153e+30
1.969018392e+06|8.711922084e+27|1.435084982e+28|1.849718439e+28|1.295971294e+28|1.295971294e+30
1.975432739e+06|7.375461764e+27|1.535170457e+28|1.848949154e+28|1.296420213e+28|1.296420213e+30
1.981678370e+06|9.092000991e+27|1.642352687e+28|1.893769348e+28|1.373663300e+28|1.373663300e+30
1.988872862e+06|9.506045241e+27|1.505289052e+28|1.883992121e+28|1.341960745e+28|1.341960745e+30
1.996284601e+06|9.702811541e+27|1.564728573e+28|1.816638703e+28|1.364411267e+28|1.364411267e+30
2.004893304e+06|8.994348433e+27|1.441626780e+28|1.890793923e+28|1.310655407e+28|1.310655407e+30
2.012246622e+06|9.261290149e+27|1.492586020e+28|1.913868784e+28|1.350272554e+28|1.350272554e+30
2.020377456e+06|6.826074956e+27|1.417034694e+28|1.921822027e+28|1.269055504e+28|1.269055504e+30
2.027834405e+06|9.270993924e+27|1.519673818e+28|1.805969845e+28|1.361731682e+28|1.361731682e+30
2.036360242e+06|9.702773287e+27|1.484744471e+28|1.835503497e+28|1.357541700e+28|1.357541700e+30
2.043206386e+06|8.960151577e+27|1.477880511e+28|1.934218148e+28|1.351959880e+28|1.351959880e+30
2.049725599e+06|8.115835439e+27|1.522601418e+28|1.984071441e+28|1.369011850e+28|1.369011850e+30
2.055670984e+06|7.235257095e+27|1.519773492e+28|1.919535522e+28|1.328314847e+28|1.328314847e+30
2.062673071e+06|8.245879026e+27|1.546341985e+28|1.977693839e+28|1.365964090e+28|1.365964090e+30
2.068777172e+06|1.029559642e+28|1.786701386e+28|2.029507501e+28|1.494556824e+28|1.494556824e+30
2.074831060e+06|8.419035317e+27|1.382356930e+28|1.955521065e+28|1.332207515e+28|1.332207515e+30
2.081051838e+06|9.221612143e+27|1.707081872e+28|2.036887144e+28|1.450492211e+28|1.450492211e+30
2.086838534e+06|1.031496810e+28|1.729468373e+28|2.032520296e+28|1.476019537e+28|1.476019537e+30
2.092540681e+06|9.521895360e+27|1.462010842e+28|1.904429788e+28|1.402597800e+28|1.402597800e+30
2.098283395e+06|1.062357021e+28|1.693172544e+28|2.098298482e+28|1.515351527e+28|1.515351527e+30
2.104044833e+06|1.126768058e+28|1.661642876e+28|2.080192876e+28|1.495183397e+28|1.495183397e+30
2.109891470e+06|1.060412016e+28|1.705448886e+28|2.059025687e+28|1.540843202e+28|1.540843202e+30
2.116233359e+06|1.012517102e+28|1.728143548e+28|2.026821386e+28|1.490796649e+28|1.490796649e+30
2.122929235e+06|1.192944606e+28|1.735455297e+28|2.142873369e+28|1.586128801e+28|1.586128801e+30
2.129571758e+06|9.537146800e+27|1.655363701e+28|2.136411999e+28|1.505788830e+28|1.505788830e+30
2.135623894e+06|9.691575536e+27|1.764573037e+28|2.153227331e+28|1.541015796e+28|1.541015796e+30
2.141762371e+06|8.329130280e+27|1.702853180e+28|2.147317571e+28|1.456098759e+28|1.456098759e+30
2.148304165e+06|9.294247718e+27|1.601602466e+28|2.120520318e+28|1.471644141e+28|1.471644141e+30
2.155324914e+06|1.232277792e+28|1.909345151e+28|2.154104265e+28|1.642743121e+28|1.642743121e+30
2.161811639e+06|1.067552571e+28|1.661554134e+28|2.200444861e+28|1.549061278e+28|1.549061278e+30
2.168712725e+06|1.052639923e+28|1.503737836e+28|2.076709264e+28|1.461366259e+28|1.461366259e+30
2.175876270e+06|9.383087152e+27|1.674128283e+28|2.114588637e+28|1.489194091e+28|1.489194091e+30
2.182684849e+06|9.361648940e+27|1.710258191e+28|2.200113027e+28|1.534165251e+28|1.534165251e+30
2.189451286e+06|7.494091065e+27|1.664084350e+28|2.277517206e+28|1.516031650e+28|1.516031650e+30
2.195043363e+06|9.875870278e+27|1.678277302e+28|2.148830203e+28|1.545020205e+28|1.545020205e+30
2.201172826e+06|1.035947161e+28|1.784248363e+28|2.232670860e+28|1.589667638e+28|1.589667638e+30
2.206441417e+06|1.037200573e+28|1.766917481e+28|2.290043346e+28|1.655389718e+28|1.655389718e+30
2.211703890e+06|1.068457401e+28|1.771963118e+28|2.276062447e+28|1.588258669e+28|1.588258669e+30
2.217175685e+06|1.088767607e+28|1.807469364e+28|2.296315199e+28|1.634063070e+28|1.634063070e+30
2.222179900e+06|1.056692916e+28|1.918210633e+28|2.275770878e+28|1.651264025e+28|1.651264025e+30
2.226775913e+06|1.059270096e+28|1.759137720e+28|2.202636600e+28|1.585075746e+28|1.585075746e+30
2.231855029e+06|1.211566847e+28|2.030908276e+28|2.352087917e+28|1.706707572e+28|1.706707572e+30
2.236531286e+06|1.318759197e+28|1.910479656e+28|2.364626677e+28|1.698690070e+28|1.698690070e+30
2.241608578e+06|1.066061628e+28|1.921543636e+28|2.369203416e+28|1.719124897e+28|1.719124897e+30
2.246966180e+06|1.048224444e+28|2.020063425e+28|2.382999031e+28|1.700757797e+28|1.700757797e+30
2.252545023e+06|1.237974837e+28|1.926841144e+28|2.387505962e+28|1.753044150e+28|1.753044150e+30
2.258280891e+06|1.130123559e+28|1.956925088e+28|2.309236083e+28|1.729223902e+28|1.729223902e+30
2.263522499e+06|1.268739253e+28|1.919870932e+28|2.383346353e+28|1.723325475e+28|1.723325475e+30
2.268900736e+06|1.018715361e+28|1.781169414e+28|2.242620890e+28|1.591872665e+28|1.591872665e+30
2.274994446e+06|9.942339649e+27|1.858908141e+28|2.358458788e+28|1.652518142e+28|1.652518142e+30
2.281559088e+06|1.117196536e+28|2.110263699e+28|2.438002221e+28|1.701407958e+28|1.701407958e+30
2.287183290e+06|1.076331236e+28|2.309012355e+28|2.525214796e+28|1.839933874e+28|1.839933874e+30
2.293229932e+06|1.037810155e+28|1.890230019e+28|2.443159843e+28|1.673797807e+28|1.673797807e+30
2.299423734e+06|1.169371400e+28|1.928086802e+28|2.459723649e+28|1.766028183e+28|1.766028183e+30
2.305962991e+06|1.350269101e+28|2.134498326e+28|2.533098230e+28|1.874152850e+28|1.874152850e+30
2.312127437e+06|1.102776492e+28|2.092090013e+28|2.396219842e+28|1.740767038e+28|1.740767038e+30
2.317636739e+06|9.485029425e+27|1.882437111e+28|2.488246504e+28|1.675253444e+28|1.675253444e+30
2.323315608e+06|1.321401287e+28|1.879082268e+28|2.446815529e+28|1.799825039e+28|1.799825039e+30
2.329637114e+06|1.227364155e+28|1.949707806e+28|2.504516870e+28|1.778129209e+28|1.778129209e+30
2.335688911e+06|9.519590993e+27|1.906493214e+28|2.432563455e+28|1.716745027e+28|1.716745027e+30
2.340403906e+06|1.137224426e+28|1.821494662e+28|2.518779558e+28|1.741828216e+28|1.741828216e+30
2.345366031e+06|7.255280996e+27|1.738770946e+28|2.392610945e+28|1.601716483e+28|1.601716483e+30
2.350187712e+06|1.238749076e+28|1.993533280e+28|2.422951452e+28|1.794347501e+28|1.794347501e+30
2.354597022e+06|1.222590477e+28|1.951391388e+28|2.497135719e+28|1.843220992e+28|1.843220992e+30
2.359425944e+06|1.198731068e+28|1.938448778e+28|2.604568075e+28|1.809371431e+28|1.809371431e+30
2.364321063e+06|1.066601148e+28|2.000986660e+28|2.645975316e+28|1.796342305e+28|1.796342305e+30
2.368783014e+06|1.164901106e+28|2.056622620e+28|2.652007739e+28|1.828187559e+28|1.828187559e+30
2.372764870e+06|1.559152016e+28|2.241093712e+28|2.637855483e+28|1.984479861e+28|1.984479861e+30
2.376707092e+06|1.207118544e+28|2.147004481e+28|2.670186947e+28|1.942797096e+28|1.942797096e+30
2.381099674e+06|1.354544299e+28|2.283282128e+28|2.705210137e+28|2.004636263e+28|2.004636263e+30
2.385196147e+06|1.399697612e+28|2.208926018e+28|2.677553641e+28|1.924334260e+28|1.924334260e+30
2.390229901e+06|1.505015156e+28|2.319556718e+28|2.680943307e+28|1.958724684e+28|1.958724684e+30
2.394904486e+06|1.092753600e+28|2.133740670e+28|2.695576439e+28|1.860529507e+28|1.860529507e+30
2.400122933e+06|1.420109413e+28|2.201916569e+28|2.689592534e+28|1.963314233e+28|1.963314233e+30
2.405433484e+06|1.275789723e+28|2.231744803e+28|2.670222031e+28|1.961253996e+28|1.961253996e+30
2.410670956e+06|1.437613879e+28|2.176119336e+28|2.702774525e+28|1.979586351e+28|1.979586351e+30
