#RRR|Lz25|Lz50|Lz75|Lzmean|
2.231879589e+06|2.431359377e+28|3.617924376e+28|4.515755501e+28|3.318065950e+28|3.318065950e+30
2.236301216e+06|2.121346956e+28|3.946912262e+28|4.653718752e+28|3.430773452e+28|3.430773452e+30
2.241783354e+06|1.537508123e+28|3.194014071e+28|4.446189199e+28|2.973204689e+28|2.973204689e+30
2.246094668e+06|2.318355970e+28|3.679846139e+28|4.614684099e+28|3.297727768e+28|3.297727768e+30
2.250193493e+06|2.254269352e+28|3.404688668e+28|4.402719702e+28|3.194888035e+28|3.194888035e+30
2.254862797e+06|2.602504601e+28|3.645761358e+28|4.332791439e+28|3.335123125e+28|3.335123125e+30
2.259517282e+06|2.745558449e+28|3.694767251e+28|4.717917789e+28|3.492956834e+28|3.492956834e+30
2.263304112e+06|1.851678368e+28|3.336476016e+28|4.465821472e+28|3.114349999e+28|3.114349999e+30
2.267752059e+06|1.613335172e+28|3.689520176e+28|4.620928412e+28|3.174608514e+28|3.174608514e+30
2.271668031e+06|2.237815279e+28|3.651290675e+28|4.735370504e+28|3.302939511e+28|3.302939511e+30
2.275701056e+06|2.667207987e+28|4.145722800e+28|4.834512132e+28|3.633782588e+28|3.633782588e+30
2.279792046e+06|2.002692991e+28|3.778610476e+28|4.645711524e+28|3.196632642e+28|3.196632642e+30
2.284413401e+06|2.463559463e+28|3.540027747e+28|4.623671461e+28|3.398123190e+28|3.398123190e+30
2.288557600e+06|2.468465188e+28|3.979996787e+28|4.660875325e+28|3.507063592e+28|3.507063592e+30
2.292575771e+06|1.755218475e+28|3.572271579e+28|4.768144723e+28|3.165087839e+28|3.165087839e+30
2.296175030e+06|2.218769502e+28|3.702022220e+28|4.610083028e+28|3.328384647e+28|3.328384647e+30
2.300366454e+06|2.936357242e+28|4.148248766e+28|4.913514795e+28|3.654204920e+28|3.654204920e+30
2.304292009e+06|2.222712502e+28|3.566907284e+28|4.547209623e+28|3.382969468e+28|3.382969468e+30
2.308342369e+06|2.402026838e+28|3.888406936e+28|4.824630417e+28|3.562954313e+28|3.562954313e+30
2.312662994e+06|2.537650116e+28|3.735912459e+28|4.631402858e+28|3.418598504e+28|3.418598504e+30
2.316865628e+06|1.759515611e+28|3.462238117e+28|4.695589798e+28|3.178968390e+28|3.178968390e+30
2.320570196e+06|2.506003758e+28|4.139520499e+28|4.951528938e+28|3.633018095e+28|3.633018095e+30
2.325051119e+06|2.165674052e+28|3.860766798e+28|4.838983628e+28|3.456391718e+28|3.456391718e+30
2.329321893e+06|2.382773801e+28|3.938222175e+28|4.835797155e+28|3.450320735e+28|3.450320735e+30
2.333647078e+06|2.973448744e+28|4.367710265e+28|5.023212501e+28|3.829623625e+28|3.829623625e+30
2.337728546e+06|1.554235145e+28|3.722923914e+28|4.931406882e+28|3.229703745e+28|3.229703745e+30
2.341982722e+06|2.257464265e+28|4.109676084e+28|4.924998808e+28|3.544907388e+28|3.544907388e+30
2.346755924e+06|2.574449518e+28|4.113365546e+28|4.987229219e+28|3.690611823e+28|3.690611823e+30
2.350412864e+06|2.552124850e+28|4.217423833e+28|5.071040195e+28|3.584942686e+28|3.584942686e+30
2.353845908e+06|2.091247310e+28|3.577349964e+28|4.846663372e+28|3.328729276e+28|3.328729276e+30
2.357681359e+06|1.836075762e+28|3.716834123e+28|4.735110490e+28|3.278952131e+28|3.278952131e+30
2.361902893e+06|2.205248056e+28|3.955924266e+28|4.739233475e+28|3.466470051e+28|3.466470051e+30
2.366092633e+06|2.957237057e+28|4.584602402e+28|5.024230813e+28|3.874704849e+28|3.874704849e+30
2.370403251e+06|1.967480317e+28|3.695731738e+28|4.969275040e+28|3.489155879e+28|3.489155879e+30
2.374726994e+06|2.737604919e+28|4.372503956e+28|5.306299556e+28|3.792310774e+28|3.792310774e+30
2.378578950e+06|2.682645087e+28|3.980702730e+28|5.156505812e+28|3.672347461e+28|3.672347461e+30
2.382595599e+06|2.826002427e+28|4.191210487e+28|5.042261990e+28|3.706686475e+28|3.706686475e+30
2.386563399e+06|2.344226345e+28|4.439260993e+28|5.246161259e+28|3.687343927e+28|3.687343927e+30
2.390419776e+06|3.041771882e+28|4.485794803e+28|5.308530946e+28|3.894655958e+28|3.894655958e+30
2.393838763e+06|2.360971861e+28|4.113112103e+28|5.232322299e+28|3.647034119e+28|3.647034119e+30
2.397259623e+06|2.578107882e+28|3.854474332e+28|5.068491623e+28|3.641343201e+28|3.641343201e+30
2.400647941e+06|2.551538309e+28|4.314270030e+28|5.046157136e+28|3.780582912e+28|3.780582912e+30
2.404779280e+06|2.671870772e+28|4.241852023e+28|5.254691917e+28|3.886506996e+28|3.886506996e+30
2.408848580e+06|2.752640331e+28|4.259944677e+28|5.294161582e+28|3.832784995e+28|3.832784995e+30
2.413052396e+06|1.739978855e+28|4.327929166e+28|5.127860470e+28|3.540931475e+28|3.540931475e+30
2.416735229e+06|2.278550362e+28|4.349515924e+28|5.252308542e+28|3.739522532e+28|3.739522532e+30
2.420198447e+06|2.432312094e+28|3.730291031e+28|5.124350924e+28|3.588340099e+28|3.588340099e+30
2.423890426e+06|2.376246367e+28|4.226356347e+28|5.311881302e+28|3.818372148e+28|3.818372148e+30
2.427792711e+06|2.459974988e+28|4.005225148e+28|5.111343943e+28|3.639984795e+28|3.639984795e+30
2.431649040e+06|2.581033483e+28|4.315351169e+28|5.416406714e+28|3.861065305e+28|3.861065305e+30
2.435308248e+06|2.317264847e+28|4.216982626e+28|5.290258121e+28|3.764474940e+28|3.764474940e+30
2.439328913e+06|2.283121996e+28|4.077579526e+28|5.191743598e+28|3.652632203e+28|3.652632203e+30
2.442874067e+06|2.510950011e+28|4.364576277e+28|5.320801258e+28|3.787350787e+28|3.787350787e+30
