#RRR|Lz25|Lz50|Lz75|Lzmean|
1.098150911e+06|3.168767153e+26|5.781184064e+26|7.129055341e+26|5.039870451e+26|5.039870451e+28
1.101256828e+06|2.501951114e+26|5.563996618e+26|7.048306685e+26|4.823184130e+26|4.823184130e+28
1.104097313e+06|3.583508218e+26|5.642119512e+26|6.968012742e+26|5.133201409e+26|5.133201409e+28
1.106732111e+06|3.263526202e+26|5.530892869e+26|7.166578677e+26|5.005766832e+26|5.005766832e+28
1.109158336e+06|3.334886220e+26|5.588503839e+26|7.031453544e+26|4.965364761e+26|4.965364761e+28
1.112210128e+06|3.520722934e+26|6.302243922e+26|7.379596895e+26|5.372237813e+26|5.372237813e+28
1.115837813e+06|3.431915339e+26|5.465760329e+26|6.797694149e+26|4.866190720e+26|4.866190720e+28
1.119049101e+06|3.335518766e+26|6.323912871e+26|7.293875479e+26|5.287775128e+26|5.287775128e+28
1.121771712e+06|3.814064302e+26|6.065160033e+26|7.547612110e+26|5.557678259e+26|5.557678259e+28
1.124635410e+06|3.405243088e+26|5.641821907e+26|7.445081832e+26|5.355088790e+26|5.355088790e+28
1.127261108e+06|3.327501568e+26|6.001688934e+26|7.289860420e+26|5.188457277e+26|5.188457277e+28
1.129876433e+06|3.103754773e+26|5.808111355e+26|7.201566722e+26|5.107658912e+26|5.107658912e+28
1.132654549e+06|2.617458559e+26|5.902108897e+26|7.279149272e+26|5.007864370e+26|5.007864370e+28
1.135471071e+06|3.861407731e+26|6.273933016e+26|7.644071105e+26|5.485236071e+26|5.485236071e+28
1.138330157e+06|3.481393694e+26|6.189759177e+26|7.471962239e+26|5.353054200e+26|5.353054200e+28
1.141074804e+06|4.103822878e+26|6.190599847e+26|7.643943687e+26|5.632519075e+26|5.632519075e+28
1.144044341e+06|2.948357705e+26|5.171111509e+26|7.486121948e+26|5.051562886e+26|5.051562886e+28
1.146171473e+06|3.363311216e+26|5.839896057e+26|7.524848722e+26|5.396045340e+26|5.396045340e+28
1.148806891e+06|3.200990339e+26|5.739219778e+26|7.610711438e+26|5.270062918e+26|5.270062918e+28
1.151464266e+06|4.186783275e+26|6.202248774e+26|7.572999764e+26|5.675345832e+26|5.675345832e+28
1.154059523e+06|3.531821715e+26|5.843109734e+26|7.824943108e+26|5.489401186e+26|5.489401186e+28
1.156540336e+06|3.517454754e+26|5.964331743e+26|7.502575742e+26|5.491903226e+26|5.491903226e+28
1.159424065e+06|4.145511404e+26|6.861121324e+26|8.059367474e+26|5.926422835e+26|5.926422835e+28
1.161914567e+06|4.340265812e+26|6.459422901e+26|8.023371294e+26|5.751598619e+26|5.751598619e+28
1.164307948e+06|3.978075298e+26|6.044082310e+26|7.755767831e+26|5.651490875e+26|5.651490875e+28
1.166992715e+06|3.434669854e+26|6.428809515e+26|8.014274150e+26|5.695483803e+26|5.695483803e+28
1.169677289e+06|4.175393564e+26|6.112834530e+26|7.977516758e+26|5.739759602e+26|5.739759602e+28
1.172542729e+06|3.617122843e+26|6.433592770e+26|8.193577154e+26|5.781188485e+26|5.781188485e+28
1.174860477e+06|4.158303316e+26|6.650923255e+26|8.017187893e+26|5.826905796e+26|5.826905796e+28
1.177416660e+06|4.700647979e+26|6.454034280e+26|7.939187191e+26|5.931012728e+26|5.931012728e+28
1.180226645e+06|3.899549714e+26|7.070382603e+26|8.097226160e+26|5.819173319e+26|5.819173319e+28
1.182916792e+06|3.750110604e+26|7.398292925e+26|8.382051606e+26|6.080007868e+26|6.080007868e+28
1.185103254e+06|3.324678606e+26|5.767835968e+26|7.833184791e+26|5.344396517e+26|5.344396517e+28
1.187601412e+06|4.204080691e+26|6.994936825e+26|8.494312725e+26|6.074298951e+26|6.074298951e+28
1.189943470e+06|3.087044086e+26|5.496113046e+26|8.258817895e+26|5.410447519e+26|5.410447519e+28
1.192354481e+06|4.608704887e+26|7.217512560e+26|8.338955112e+26|6.157575970e+26|6.157575970e+28
1.195043618e+06|3.336894446e+26|6.202660704e+26|8.089015358e+26|5.589849658e+26|5.589849658e+28
1.197779792e+06|3.475489194e+26|6.768719228e+26|8.191610196e+26|5.886807509e+26|5.886807509e+28
1.200285250e+06|3.512353444e+26|6.962211759e+26|8.281048939e+26|5.998040525e+26|5.998040525e+28
1.202843366e+06|3.796385791e+26|6.414537978e+26|8.366910779e+26|5.863171780e+26|5.863171780e+28
1.205174891e+06|4.067358989e+26|6.758856620e+26|8.553621786e+26|6.205986391e+26|6.205986391e+28
1.207993460e+06|4.972954384e+26|7.384116410e+26|8.586601243e+26|6.626246720e+26|6.626246720e+28
1.210553912e+06|3.368724075e+26|6.666709200e+26|8.183877704e+26|5.787471409e+26|5.787471409e+28
1.212700093e+06|3.474988959e+26|6.546450311e+26|8.612668178e+26|5.995696563e+26|5.995696563e+28
1.215124632e+06|3.977428779e+26|6.751390840e+26|8.800644371e+26|6.042789867e+26|6.042789867e+28
1.217551695e+06|3.861831453e+26|6.119410738e+26|8.155325889e+26|5.794579060e+26|5.794579060e+28
1.219797333e+06|4.330726063e+26|7.370507181e+26|8.699680712e+26|6.246662433e+26|6.246662433e+28
1.221867304e+06|4.053058332e+26|6.851700033e+26|8.704160347e+26|6.107437360e+26|6.107437360e+28
1.224035699e+06|4.063803994e+26|6.639394817e+26|8.397640856e+26|5.971851507e+26|5.971851507e+28
1.226347718e+06|5.195884775e+26|7.416062688e+26|8.918555971e+26|6.690892620e+26|6.690892620e+28
1.228870122e+06|4.631246714e+26|7.287937146e+26|8.677871934e+26|6.447654991e+26|6.447654991e+28
1.231052197e+06|3.865223796e+26|7.058620645e+26|8.855592066e+26|6.299614966e+26|6.299614966e+28
1.233137526e+06|4.158722875e+26|7.171671848e+26|9.019278915e+26|6.450645089e+26|6.450645089e+28
1.235670141e+06|4.358880428e+26|6.891685990e+26|9.026126716e+26|6.483950633e+26|6.483950633e+28
1.238145412e+06|4.036306489e+26|6.482525654e+26|8.966543686e+26|6.280903314e+26|6.280903314e+28
1.240880046e+06|4.637863685e+26|7.496999533e+26|8.972541984e+26|6.639541100e+26|6.639541100e+28
1.243255899e+06|5.053655563e+26|7.945936024e+26|9.210429002e+26|6.807628262e+26|6.807628262e+28
1.245365830e+06|4.161866935e+26|7.272167836e+26|8.994021499e+26|6.352934851e+26|6.352934851e+28
1.247729377e+06|3.869650968e+26|6.078703379e+26|8.646100033e+26|6.058481404e+26|6.058481404e+28
1.249912185e+06|5.591806395e+26|7.532183812e+26|9.255358776e+26|6.812218384e+26|6.812218384e+28
1.252102597e+06|3.986501725e+26|6.551012754e+26|8.843953476e+26|6.239422597e+26|6.239422597e+28
1.254317659e+06|4.339716635e+26|7.767984879e+26|9.333934710e+26|6.708281251e+26|6.708281251e+28
1.256469824e+06|3.561603380e+26|6.952876552e+26|9.218798432e+26|6.342694464e+26|6.342694464e+28
