#radius[cm] density[g/cm^3] temperature[K] pressure[dyne/cm^2] sp.energy[erg/g] sp.entropy[erg/g/K] menclosed[g] matID
1.57503300e+08 1.15251279e+01 5.22455527e+03 2.61354833e+12 6.36465758e+10 1.81580049e+07 1.92037962e+26 402
1.57699933e+08 1.15239529e+01 5.22381803e+03 2.61238111e+12 6.36234327e+10 1.81580049e+07 1.92746194e+26 402
1.57896567e+08 1.15227767e+01 5.22307999e+03 2.61121262e+12 6.36002645e+10 1.81580049e+07 1.93456121e+26 402
1.58093200e+08 1.15215991e+01 5.22234114e+03 2.61004286e+12 6.35770711e+10 1.81580049e+07 1.94167745e+26 402
1.58289833e+08 1.15204203e+01 5.22160150e+03 2.60887183e+12 6.35538525e+10 1.81580049e+07 1.94881068e+26 402
1.58486467e+08 1.15192402e+01 5.22086105e+03 2.60769954e+12 6.35306089e+10 1.81580049e+07 1.95596090e+26 402
1.58683100e+08 1.15180589e+01 5.22011980e+03 2.60652598e+12 6.35073401e+10 1.81580049e+07 1.96312814e+26 402
1.58879733e+08 1.15168762e+01 5.21937776e+03 2.60535115e+12 6.34840462e+10 1.81580049e+07 1.97031243e+26 402
1.59076367e+08 1.15156923e+01 5.21863491e+03 2.60417506e+12 6.34607272e+10 1.81580049e+07 1.97751376e+26 402
1.59273000e+08 1.15145072e+01 5.21789127e+03 2.60299770e+12 6.34373831e+10 1.81580049e+07 1.98473217e+26 402
1.59469633e+08 1.15133207e+01 5.21714683e+03 2.60181908e+12 6.34140140e+10 1.81580049e+07 1.99196766e+26 402
1.59666267e+08 1.15121266e+01 5.21639864e+03 2.60063920e+12 6.33906135e+10 1.81580049e+07 1.99922027e+26 402
1.59862900e+08 1.15109289e+01 5.21564856e+03 2.59945805e+12 6.33671857e+10 1.81580049e+07 2.00648999e+26 402
1.60059533e+08 1.15097299e+01 5.21489768e+03 2.59827564e+12 6.33437329e+10 1.81580049e+07 2.01377685e+26 402
1.60256167e+08 1.15085296e+01 5.21414600e+03 2.59709197e+12 6.33202551e+10 1.81580049e+07 2.02108087e+26 402
1.60452800e+08 1.15073281e+01 5.21339351e+03 2.59590705e+12 6.32967522e+10 1.81580049e+07 2.02840205e+26 402
1.60649433e+08 1.15061252e+01 5.21264023e+03 2.59472086e+12 6.32732244e+10 1.81580049e+07 2.03574043e+26 402
1.60846067e+08 1.15049211e+01 5.21188615e+03 2.59353341e+12 6.32496717e+10 1.81580049e+07 2.04309601e+26 402
1.61042700e+08 1.15037158e+01 5.21113128e+03 2.59234471e+12 6.32260940e+10 1.81580049e+07 2.05046882e+26 402
1.61239333e+08 1.15025091e+01 5.21037560e+03 2.59115475e+12 6.32024914e+10 1.81580049e+07 2.05785886e+26 402
1.61435967e+08 1.15013012e+01 5.20961912e+03 2.58996354e+12 6.31788638e+10 1.81580049e+07 2.06526617e+26 402
1.61632600e+08 1.15000920e+01 5.20886185e+03 2.58877106e+12 6.31552114e+10 1.81580049e+07 2.07269075e+26 402
1.61829233e+08 1.14988815e+01 5.20810378e+03 2.58757734e+12 6.31315340e+10 1.81580049e+07 2.08013262e+26 402
1.62025867e+08 1.14976697e+01 5.20734492e+03 2.58638236e+12 6.31078318e+10 1.81580049e+07 2.08759180e+26 402
1.62222500e+08 1.14964567e+01 5.20658526e+03 2.58518612e+12 6.30841047e+10 1.81580049e+07 2.09506831e+26 402
1.62419133e+08 1.14952424e+01 5.20582480e+03 2.58398864e+12 6.30603528e+10 1.81580049e+07 2.10256217e+26 402
1.62615767e+08 1.14940269e+01 5.20506355e+03 2.58278990e+12 6.30365761e+10 1.81580049e+07 2.11007339e+26 402
1.62812400e+08 1.14928100e+01 5.20430150e+03 2.58158991e+12 6.30127745e+10 1.81580049e+07 2.11760199e+26 402
1.63009033e+08 1.14915920e+01 5.20353866e+03 2.58038866e+12 6.29889481e+10 1.81580049e+07 2.12514799e+26 402
1.63205667e+08 1.14903726e+01 5.20277503e+03 2.57918617e+12 6.29650969e+10 1.81580049e+07 2.13271140e+26 402
1.63402300e+08 1.14891520e+01 5.20201060e+03 2.57798243e+12 6.29412209e+10 1.81580049e+07 2.14029224e+26 402
1.63598933e+08 1.14879301e+01 5.20124538e+03 2.57677744e+12 6.29173202e+10 1.81580049e+07 2.14789053e+26 402
1.63795567e+08 1.14867069e+01 5.20047936e+03 2.57557121e+12 6.28933947e+10 1.81580049e+07 2.15550629e+26 402
1.63992200e+08 1.14854825e+01 5.19971256e+03 2.57436372e+12 6.28694445e+10 1.81580049e+07 2.16313953e+26 402
1.64188833e+08 1.14842568e+01 5.19894496e+03 2.57315499e+12 6.28454696e+10 1.81580049e+07 2.17079027e+26 402
1.64385467e+08 1.14830298e+01 5.19817657e+03 2.57194502e+12 6.28214699e+10 1.81580049e+07 2.17845853e+26 402
1.64582100e+08 1.14817985e+01 5.19740434e+03 2.57073379e+12 6.27974357e+10 1.81580049e+07 2.18614432e+26 402
1.64778733e+08 1.14805603e+01 5.19662599e+03 2.56952133e+12 6.27733596e+10 1.81580049e+07 2.19384766e+26 402
1.64975367e+08 1.14793210e+01 5.19584685e+03 2.56830762e+12 6.27492588e+10 1.81580049e+07 2.20156857e+26 402
1.65172000e+08 1.14780803e+01 5.19506690e+03 2.56709267e+12 6.27251333e+10 1.81580049e+07 2.20930706e+26 402
1.65368633e+08 1.14768384e+01 5.19428616e+03 2.56587648e+12 6.27009832e+10 1.81580049e+07 2.21706314e+26 402
1.65565267e+08 1.14755952e+01 5.19350463e+03 2.56465905e+12 6.26768084e+10 1.81580049e+07 2.22483684e+26 402
1.65761900e+08 1.14743507e+01 5.19272230e+03 2.56344037e+12 6.26526091e+10 1.81580049e+07 2.23262817e+26 402
1.65958533e+08 1.14731050e+01 5.19193917e+03 2.56222046e+12 6.26283851e+10 1.81580049e+07 2.24043715e+26 402
1.66155167e+08 1.14718580e+01 5.19115525e+03 2.56099931e+12 6.26041365e+10 1.81580049e+07 2.24826380e+26 402
1.66351800e+08 1.14706097e+01 5.19037053e+03 2.55977693e+12 6.25798634e+10 1.81580049e+07 2.25610812e+26 402
1.66548433e+08 1.14693602e+01 5.18958502e+03 2.55855330e+12 6.25555657e+10 1.81580049e+07 2.26397015e+26 402
1.66745067e+08 1.14681095e+01 5.18879871e+03 2.55732844e+12 6.25312434e+10 1.81580049e+07 2.27184990e+26 402
1.66941700e+08 1.14668574e+01 5.18801162e+03 2.55610234e+12 6.25068966e+10 1.81580049e+07 2.27974738e+26 402
1.67138333e+08 1.14656041e+01 5.18722373e+03 2.55487501e+12 6.24825253e+10 1.81580049e+07 2.28766261e+26 402
1.67334967e+08 1.14643495e+01 5.18643504e+03 2.55364644e+12 6.24581295e+10 1.81580049e+07 2.29559561e+26 402
1.67531600e+08 1.14630937e+01 5.18564557e+03 2.55241664e+12 6.24337091e+10 1.81580049e+07 2.30354639e+26 402
1.67728233e+08 1.14618366e+01 5.18485530e+03 2.55118561e+12 6.24092643e+10 1.81580049e+07 2.31151497e+26 402
1.67924867e+08 1.14605783e+01 5.18406424e+03 2.54995335e+12 6.23847951e+10 1.81580049e+07 2.31950138e+26 402
1.68121500e+08 1.14593187e+01 5.18327240e+03 2.54871985e+12 6.23603014e+10 1.81580049e+07 2.32750562e+26 402
1.68318133e+08 1.14580579e+01 5.18247976e+03 2.54748513e+12 6.23357832e+10 1.81580049e+07 2.33552771e+26 402
1.68514767e+08 1.14567957e+01 5.18168633e+03 2.54624917e+12 6.23112406e+10 1.81580049e+07 2.34356767e+26 402
1.68711400e+08 1.14555324e+01 5.18089211e+03 2.54501198e+12 6.22866736e+10 1.81580049e+07 2.35162552e+26 402
1.68908033e+08 1.14542678e+01 5.18009711e+03 2.54377357e+12 6.22620823e+10 1.81580049e+07 2.35970127e+26 402
1.69104667e+08 1.14530019e+01 5.17930132e+03 2.54253393e+12 6.22374665e+10 1.81580049e+07 2.36779494e+26 402
1.69301300e+08 1.14517348e+01 5.17850473e+03 2.54129306e+12 6.22128264e+10 1.81580049e+07 2.37590654e+26 402
1.69497933e+08 1.14504588e+01 5.17770335e+03 2.54005097e+12 6.21881528e+10 1.81580049e+07 2.38403611e+26 402
1.69694567e+08 1.14491798e+01 5.17690026e+03 2.53880765e+12 6.21634529e+10 1.81580049e+07 2.39218363e+26 402
1.69891200e+08 1.14478996e+01 5.17609637e+03 2.53756310e+12 6.21387286e+10 1.81580049e+07 2.40034914e+26 402
1.70087833e+08 1.14466181e+01 5.17529170e+03 2.53631734e+12 6.21139801e+10 1.81580049e+07 2.40853264e+26 402
1.70284467e+08 1.14453353e+01 5.17448624e+03 2.53507035e+12 6.20892072e+10 1.81580049e+07 2.41673416e+26 402
1.70481100e+08 1.14440513e+01 5.17367999e+03 2.53382214e+12 6.20644101e+10 1.81580049e+07 2.42495371e+26 402
1.70677733e+08 1.14427660e+01 5.17287295e+03 2.53257270e+12 6.20395888e+10 1.81580049e+07 2.43319131e+26 402
1.70874367e+08 1.14414795e+01 5.17206513e+03 2.53132205e+12 6.20147432e+10 1.81580049e+07 2.44144697e+26 402
1.71071000e+08 1.14401918e+01 5.17125651e+03 2.53007018e+12 6.19898733e+10 1.81580049e+07 2.44972071e+26 402
1.71267633e+08 1.14389027e+01 5.17044711e+03 2.52881709e+12 6.19649793e+10 1.81580049e+07 2.45801255e+26 402
1.71464267e+08 1.14376124e+01 5.16963692e+03 2.52756278e+12 6.19400611e+10 1.81580049e+07 2.46632250e+26 402
1.71660900e+08 1.14363209e+01 5.16882595e+03 2.52630726e+12 6.19151186e+10 1.81580049e+07 2.47465059e+26 402
1.71857533e+08 1.14350281e+01 5.16801419e+03 2.52505052e+12 6.18901521e+10 1.81580049e+07 2.48299682e+26 402
1.72054167e+08 1.14337341e+01 5.16720164e+03 2.52379256e+12 6.18651613e+10 1.81580049e+07 2.49136122e+26 402
1.72250800e+08 1.14324388e+01 5.16638831e+03 2.52253339e+12 6.18401464e+10 1.81580049e+07 2.49974380e+26 402
1.72447433e+08 1.14311423e+01 5.16557419e+03 2.52127300e+12 6.18151074e+10 1.81580049e+07 2.50814457e+26 402
1.72644067e+08 1.14298445e+01 5.16475930e+03 2.52001140e+12 6.17900443e+10 1.81580049e+07 2.51656356e+26 402
1.72840700e+08 1.14285455e+01 5.16394361e+03 2.51874859e+12 6.17649571e+10 1.81580049e+07 2.52500078e+26 402
1.73037333e+08 1.14272452e+01 5.16312715e+03 2.51748456e+12 6.17398458e+10 1.81580049e+07 2.53345625e+26 402
1.73233967e+08 1.14259437e+01 5.16230990e+03 2.51621932e+12 6.17147105e+10 1.81580049e+07 2.54192998e+26 402
1.73430600e+08 1.14246409e+01 5.16149187e+03 2.51495288e+12 6.16895511e+10 1.81580049e+07 2.55042199e+26 402
1.73627233e+08 1.14233369e+01 5.16067306e+03 2.51368522e+12 6.16643677e+10 1.81580049e+07 2.55893230e+26 402
1.73823867e+08 1.14220316e+01 5.15985347e+03 2.51241635e+12 6.16391602e+10 1.81580049e+07 2.56746092e+26 402
1.74020500e+08 1.14207250e+01 5.15903293e+03 2.51114628e+12 6.16139282e+10 1.81580049e+07 2.57600787e+26 402
1.74217133e+08 1.14194079e+01 5.15820338e+03 2.50987499e+12 6.15886471e+10 1.81580049e+07 2.58457316e+26 402
1.74413767e+08 1.14180895e+01 5.15737304e+03 2.50860251e+12 6.15633419e+10 1.81580049e+07 2.59315682e+26 402
1.74610400e+08 1.14167700e+01 5.15654192e+03 2.50732881e+12 6.15380128e+10 1.81580049e+07 2.60175884e+26 402
1.74807033e+08 1.14154491e+01 5.15571001e+03 2.50605391e+12 6.15126597e+10 1.81580049e+07 2.61037925e+26 402
1.75003667e+08 1.14141270e+01 5.15487731e+03 2.50477781e+12 6.14872827e+10 1.81580049e+07 2.61901807e+26 402
1.75200300e+08 1.14128037e+01 5.15404383e+03 2.50350051e+12 6.14618817e+10 1.81580049e+07 2.62767531e+26 402
1.75396933e+08 1.14114792e+01 5.15320956e+03 2.50222200e+12 6.14364569e+10 1.81580049e+07 2.63635099e+26 402
1.75593567e+08 1.14101533e+01 5.15237451e+03 2.50094229e+12 6.14110081e+10 1.81580049e+07 2.64504512e+26 402
1.75790200e+08 1.14088263e+01 5.15153868e+03 2.49966138e+12 6.13855355e+10 1.81580049e+07 2.65375772e+26 402
1.75986833e+08 1.14074980e+01 5.15070206e+03 2.49837928e+12 6.13600390e+10 1.81580049e+07 2.66248880e+26 402
1.76183467e+08 1.14061684e+01 5.14986466e+03 2.49709597e+12 6.13345187e+10 1.81580049e+07 2.67123839e+26 402
1.76380100e+08 1.14048377e+01 5.14902648e+03 2.49581146e+12 6.13089745e+10 1.81580049e+07 2.68000650e+26 402
1.76576733e+08 1.14035056e+01 5.14818752e+03 2.49452576e+12 6.12834066e+10 1.81580049e+07 2.68879315e+26 402
1.76773367e+08 1.14021724e+01 5.14734777e+03 2.49323886e+12 6.12578148e+10 1.81580049e+07 2.69759835e+26 402
1.76970000e+08 1.14008379e+01 5.14650725e+03 2.49195076e+12 6.12321992e+10 1.81580049e+07 2.70642211e+26 402
1.77166633e+08 1.13995021e+01 5.14566594e+03 2.49066147e+12 6.12065599e+10 1.81580049e+07 2.71526446e+26 402
1.77363267e+08 1.13981651e+01 5.14482386e+03 2.48937098e+12 6.11808968e+10 1.81580049e+07 2.72412541e+26 402
1.77559900e+08 1.13968269e+01 5.14398100e+03 2.48807930e+12 6.11552100e+10 1.81580049e+07 2.73300497e+26 402
1.77756533e+08 1.13954875e+01 5.14313735e+03 2.48678642e+12 6.11294994e+10 1.81580049e+07 2.74190317e+26 402
1.77953167e+08 1.13941468e+01 5.14229293e+03 2.48549236e+12 6.11037651e+10 1.81580049e+07 2.75082002e+26 402
1.78149800e+08 1.13928049e+01 5.14144774e+03 2.48419710e+12 6.10780072e+10 1.81580049e+07 2.75975553e+26 402
1.78346433e+08 1.13914617e+01 5.14060176e+03 2.48290065e+12 6.10522255e+10 1.81580049e+07 2.76870973e+26 402
1.78543067e+08 1.13901173e+01 5.13975501e+03 2.48160301e+12 6.10264202e+10 1.81580049e+07 2.77768262e+26 402
1.78739700e+08 1.13887626e+01 5.13890208e+03 2.48030418e+12 6.10005785e+10 1.81580049e+07 2.78667423e+26 402
1.78936333e+08 1.13874058e+01 5.13804785e+03 2.47900417e+12 6.09747119e+10 1.81580049e+07 2.79568455e+26 402
1.79132967e+08 1.13860478e+01 5.13719285e+03 2.47770297e+12 6.09488217e+10 1.81580049e+07 2.80471362e+26 402
1.79329600e+08 1.13846885e+01 5.13633706e+03 2.47640058e+12 6.09229079e+10 1.81580049e+07 2.81376144e+26 402
1.79526233e+08 1.13833280e+01 5.13548050e+03 2.47509700e+12 6.08969705e+10 1.81580049e+07 2.82282803e+26 402
1.79722867e+08 1.13819662e+01 5.13462315e+03 2.47379225e+12 6.08710096e+10 1.81580049e+07 2.83191341e+26 402
1.79919500e+08 1.13806032e+01 5.13376503e+03 2.47248630e+12 6.08450251e+10 1.81580049e+07 2.84101759e+26 402
1.80116133e+08 1.13792390e+01 5.13290613e+03 2.47117918e+12 6.08190170e+10 1.81580049e+07 2.85014058e+26 402
1.80312767e+08 1.13778735e+01 5.13204646e+03 2.46987087e+12 6.07929855e+10 1.81580049e+07 2.85928241e+26 402
1.80509400e+08 1.13765069e+01 5.13118601e+03 2.46856139e+12 6.07669304e+10 1.81580049e+07 2.86844309e+26 402
1.80706033e+08 1.13751389e+01 5.13032478e+03 2.46725072e+12 6.07408519e+10 1.81580049e+07 2.87762264e+26 402
1.80902667e+08 1.13737698e+01 5.12946278e+03 2.46593887e+12 6.07147499e+10 1.81580049e+07 2.88682107e+26 402
1.81099300e+08 1.13723994e+01 5.12860000e+03 2.46462584e+12 6.06886244e+10 1.81580049e+07 2.89603840e+26 402
1.81295933e+08 1.13710278e+01 5.12773645e+03 2.46331164e+12 6.06624755e+10 1.81580049e+07 2.90527464e+26 402
1.81492567e+08 1.13696549e+01 5.12687212e+03 2.46199625e+12 6.06363031e+10 1.81580049e+07 2.91452981e+26 402
1.81689200e+08 1.13682809e+01 5.12600702e+03 2.46067969e+12 6.06101074e+10 1.81580049e+07 2.92380392e+26 402
1.81885833e+08 1.13669056e+01 5.12514115e+03 2.45936196e+12 6.05838882e+10 1.81580049e+07 2.93309700e+26 402
1.82082467e+08 1.13655291e+01 5.12427451e+03 2.45804305e+12 6.05576457e+10 1.81580049e+07 2.94240906e+26 402
1.82279100e+08 1.13641513e+01 5.12340710e+03 2.45672296e+12 6.05313798e+10 1.81580049e+07 2.95174010e+26 402
1.82475733e+08 1.13627723e+01 5.12253891e+03 2.45540170e+12 6.05050905e+10 1.81580049e+07 2.96109016e+26 402
1.82672367e+08 1.13613921e+01 5.12166995e+03 2.45407927e+12 6.04787779e+10 1.81580049e+07 2.97045924e+26 402
1.82869000e+08 1.13600107e+01 5.12080023e+03 2.45275567e+12 6.04524420e+10 1.81580049e+07 2.97984736e+26 402
1.83065633e+08 1.13586236e+01 5.11992599e+03 2.45143089e+12 6.04260721e+10 1.81580049e+07 2.98925454e+26 402
1.83262267e+08 1.13572296e+01 5.11904640e+03 2.45010495e+12 6.03996657e+10 1.81580049e+07 2.99868079e+26 402
1.83458900e+08 1.13558345e+01 5.11816604e+03 2.44877783e+12 6.03732361e+10 1.81580049e+07 3.00812612e+26 402
1.83655533e+08 1.13544381e+01 5.11728491e+03 2.44744955e+12 6.03467833e+10 1.81580049e+07 3.01759054e+26 402
1.83852167e+08 1.13530405e+01 5.11640300e+03 2.44612011e+12 6.03203072e+10 1.81580049e+07 3.02707407e+26 402
1.84048800e+08 1.13516417e+01 5.11552031e+03 2.44478949e+12 6.02938079e+10 1.81580049e+07 3.03657673e+26 402
1.84245433e+08 1.13502417e+01 5.11463685e+03 2.44345771e+12 6.02672853e+10 1.81580049e+07 3.04609853e+26 402
1.84442067e+08 1.13488404e+01 5.11375262e+03 2.44212477e+12 6.02407396e+10 1.81580049e+07 3.05563949e+26 402
1.84638700e+08 1.13474379e+01 5.11286762e+03 2.44079066e+12 6.02141707e+10 1.81580049e+07 3.06519963e+26 402
1.84835333e+08 1.13460342e+01 5.11198185e+03 2.43945539e+12 6.01875786e+10 1.81580049e+07 3.07477895e+26 402
1.85031967e+08 1.13446292e+01 5.11109530e+03 2.43811895e+12 6.01609634e+10 1.81580049e+07 3.08437748e+26 402
1.85228600e+08 1.13432231e+01 5.11020799e+03 2.43678136e+12 6.01343251e+10 1.81580049e+07 3.09399522e+26 402
1.85425233e+08 1.13418157e+01 5.10931990e+03 2.43544260e+12 6.01076636e+10 1.81580049e+07 3.10363221e+26 402
1.85621867e+08 1.13404071e+01 5.10843105e+03 2.43410269e+12 6.00809791e+10 1.81580049e+07 3.11328844e+26 402
1.85818500e+08 1.13389973e+01 5.10754143e+03 2.43276161e+12 6.00542714e+10 1.81580049e+07 3.12296395e+26 402
1.86015133e+08 1.13375862e+01 5.10665104e+03 2.43141938e+12 6.00275407e+10 1.81580049e+07 3.13265873e+26 402
1.86211767e+08 1.13361740e+01 5.10575988e+03 2.43007599e+12 6.00007869e+10 1.81580049e+07 3.14237282e+26 402
1.86408400e+08 1.13347605e+01 5.10486795e+03 2.42873144e+12 5.99740101e+10 1.81580049e+07 3.15210621e+26 402
1.86605033e+08 1.13333458e+01 5.10397525e+03 2.42738574e+12 5.99472103e+10 1.81580049e+07 3.16185894e+26 402
1.86801667e+08 1.13319299e+01 5.10308179e+03 2.42603888e+12 5.99203875e+10 1.81580049e+07 3.17163101e+26 402
1.86998300e+08 1.13305128e+01 5.10218757e+03 2.42469086e+12 5.98935417e+10 1.81580049e+07 3.18142245e+26 402
1.87194933e+08 1.13290945e+01 5.10129258e+03 2.42334170e+12 5.98666729e+10 1.81580049e+07 3.19123325e+26 402
1.87391567e+08 1.13276688e+01 5.10039275e+03 2.42199138e+12 5.98397711e+10 1.81580049e+07 3.20106345e+26 402
1.87588200e+08 1.13262376e+01 5.09948922e+03 2.42063990e+12 5.98128392e+10 1.81580049e+07 3.21091305e+26 402
1.87784833e+08 1.13248051e+01 5.09858492e+03 2.41928728e+12 5.97858844e+10 1.81580049e+07 3.22078206e+26 402
1.87981467e+08 1.13233714e+01 5.09767986e+03 2.41793351e+12 5.97589067e+10 1.81580049e+07 3.23067050e+26 402
1.88178100e+08 1.13219364e+01 5.09677402e+03 2.41657859e+12 5.97319061e+10 1.81580049e+07 3.24057839e+26 402
1.88374733e+08 1.13205003e+01 5.09586742e+03 2.41522253e+12 5.97048827e+10 1.81580049e+07 3.25050573e+26 402
1.88571367e+08 1.13190629e+01 5.09496006e+03 2.41386532e+12 5.96778363e+10 1.81580049e+07 3.26045255e+26 402
1.88768000e+08 1.13176244e+01 5.09405192e+03 2.41250696e+12 5.96507672e+10 1.81580049e+07 3.27041885e+26 402
1.88964633e+08 1.13161846e+01 5.09314302e+03 2.41114745e+12 5.96236752e+10 1.81580049e+07 3.28040466e+26 402
1.89161267e+08 1.13147436e+01 5.09223336e+03 2.40978680e+12 5.95965604e+10 1.81580049e+07 3.29041000e+26 402
1.89357900e+08 1.13133014e+01 5.09132293e+03 2.40842501e+12 5.95694229e+10 1.81580049e+07 3.30043486e+26 402
1.89554533e+08 1.13118580e+01 5.09041174e+03 2.40706208e+12 5.95422625e+10 1.81580049e+07 3.31047928e+26 402
1.89751167e+08 1.13104133e+01 5.08949978e+03 2.40569800e+12 5.95150794e+10 1.81580049e+07 3.32054326e+26 402
1.89947800e+08 1.13089675e+01 5.08858706e+03 2.40433278e+12 5.94878736e+10 1.81580049e+07 3.33062682e+26 402
1.90144433e+08 1.13075204e+01 5.08767358e+03 2.40296642e+12 5.94606450e+10 1.81580049e+07 3.34072998e+26 402
1.90341067e+08 1.13060722e+01 5.08675933e+03 2.40159892e+12 5.94333938e+10 1.81580049e+07 3.35085275e+26 402
1.90537700e+08 1.13046227e+01 5.08584433e+03 2.40023029e+12 5.94061198e+10 1.81580049e+07 3.36099515e+26 402
1.90734333e+08 1.13031721e+01 5.08492856e+03 2.39886051e+12 5.93788232e+10 1.81580049e+07 3.37115719e+26 402
1.90930967e+08 1.13017202e+01 5.08401204e+03 2.39748960e+12 5.93515038e+10 1.81580049e+07 3.38133888e+26 402
1.91127600e+08 1.13002671e+01 5.08309475e+03 2.39611755e+12 5.93241619e+10 1.81580049e+07 3.39154025e+26 402
1.91324233e+08 1.12988129e+01 5.08217671e+03 2.39474437e+12 5.92967973e+10 1.81580049e+07 3.40176130e+26 402
1.91520867e+08 1.12973545e+01 5.08125571e+03 2.39337005e+12 5.92694044e+10 1.81580049e+07 3.41200206e+26 402
1.91717500e+08 1.12958871e+01 5.08032803e+03 2.39199460e+12 5.92419733e+10 1.81580049e+07 3.42226253e+26 402
1.91914133e+08 1.12944184e+01 5.07939958e+03 2.39061801e+12 5.92145196e+10 1.81580049e+07 3.43254272e+26 402
1.92110767e+08 1.12929486e+01 5.07847037e+03 2.38924030e+12 5.91870434e+10 1.81580049e+07 3.44284265e+26 402
1.92307400e+08 1.12914775e+01 5.07754040e+03 2.38786145e+12 5.91595446e+10 1.81580049e+07 3.45316234e+26 402
1.92504033e+08 1.12900053e+01 5.07660966e+03 2.38648148e+12 5.91320233e+10 1.81580049e+07 3.46350179e+26 402
1.92700667e+08 1.12885318e+01 5.07567817e+03 2.38510038e+12 5.91044796e+10 1.81580049e+07 3.47386102e+26 402
1.92897300e+08 1.12870572e+01 5.07474591e+03 2.38371814e+12 5.90769133e+10 1.81580049e+07 3.48424005e+26 402
1.93093933e+08 1.12855813e+01 5.07381289e+03 2.38233479e+12 5.90493245e+10 1.81580049e+07 3.49463889e+26 402
1.93290567e+08 1.12841042e+01 5.07287912e+03 2.38095030e+12 5.90217133e+10 1.81580049e+07 3.50505756e+26 402
1.93487200e+08 1.12826260e+01 5.07194458e+03 2.37956469e+12 5.89940796e+10 1.81580049e+07 3.51549607e+26 402
1.93683833e+08 1.12811465e+01 5.07100929e+03 2.37817796e+12 5.89664236e+10 1.81580049e+07 3.52595444e+26 402
1.93880467e+08 1.12796658e+01 5.07007324e+03 2.37679010e+12 5.89387451e+10 1.81580049e+07 3.53643268e+26 402
1.94077100e+08 1.12781840e+01 5.06913643e+03 2.37540112e+12 5.89110442e+10 1.81580049e+07 3.54693081e+26 402
1.94273733e+08 1.12767009e+01 5.06819886e+03 2.37401102e+12 5.88833209e+10 1.81580049e+07 3.55744884e+26 402
1.94470367e+08 1.12752167e+01 5.06726054e+03 2.37261980e+12 5.88555753e+10 1.81580049e+07 3.56798678e+26 402
1.94667000e+08 1.12737312e+01 5.06632147e+03 2.37122745e+12 5.88278073e+10 1.81580049e+07 3.57854466e+26 402
1.94863633e+08 1.12722446e+01 5.06538163e+03 2.36983399e+12 5.88000170e+10 1.81580049e+07 3.58912248e+26 402
1.95060267e+08 1.12707567e+01 5.06444105e+03 2.36843941e+12 5.87722044e+10 1.81580049e+07 3.59972026e+26 402
1.95256900e+08 1.12692677e+01 5.06349971e+03 2.36704371e+12 5.87443695e+10 1.81580049e+07 3.61033802e+26 402
1.95453533e+08 1.12677775e+01 5.06255761e+03 2.36564689e+12 5.87165123e+10 1.81580049e+07 3.62097577e+26 402
1.95650167e+08 1.12662808e+01 5.06161084e+03 2.36424896e+12 5.86886229e+10 1.81580049e+07 3.63163353e+26 402
1.95846800e+08 1.12647771e+01 5.06065904e+03 2.36284991e+12 5.86607005e+10 1.81580049e+07 3.64231130e+26 402
1.96043433e+08 1.12632722e+01 5.05970648e+03 2.36144975e+12 5.86327558e+10 1.81580049e+07 3.65300909e+26 402
1.96240067e+08 1.12617661e+01 5.05875317e+03 2.36004848e+12 5.86047889e+10 1.81580049e+07 3.66372692e+26 402
1.96436700e+08 1.12602588e+01 5.05779910e+03 2.35864609e+12 5.85767999e+10 1.81580049e+07 3.67446481e+26 402
1.96633333e+08 1.12587503e+01 5.05684427e+03 2.35724260e+12 5.85487886e+10 1.81580049e+07 3.68522276e+26 402
1.96829967e+08 1.12572407e+01 5.05588869e+03 2.35583799e+12 5.85207552e+10 1.81580049e+07 3.69600080e+26 402
1.97026600e+08 1.12557298e+01 5.05493236e+03 2.35443227e+12 5.84926997e+10 1.81580049e+07 3.70679893e+26 402
1.97223233e+08 1.12542178e+01 5.05397527e+03 2.35302545e+12 5.84646221e+10 1.81580049e+07 3.71761718e+26 402
1.97419867e+08 1.12527045e+01 5.05301742e+03 2.35161752e+12 5.84365223e+10 1.81580049e+07 3.72845555e+26 402
1.97616500e+08 1.12511901e+01 5.05205883e+03 2.35020848e+12 5.84084005e+10 1.81580049e+07 3.73931406e+26 402
1.97813133e+08 1.12496745e+01 5.05109948e+03 2.34879834e+12 5.83802566e+10 1.81580049e+07 3.75019273e+26 402
1.98009767e+08 1.12481577e+01 5.05013938e+03 2.34738709e+12 5.83520906e+10 1.81580049e+07 3.76109156e+26 402
1.98206400e+08 1.12466397e+01 5.04917853e+03 2.34597474e+12 5.83239027e+10 1.81580049e+07 3.77201059e+26 402
1.98403033e+08 1.12451205e+01 5.04821693e+03 2.34456129e+12 5.82956927e+10 1.81580049e+07 3.78294981e+26 402
1.98599667e+08 1.12436001e+01 5.04725458e+03 2.34314673e+12 5.82674607e+10 1.81580049e+07 3.79390924e+26 402
1.98796300e+08 1.12420786e+01 5.04629148e+03 2.34173107e+12 5.82392067e+10 1.81580049e+07 3.80488891e+26 402
1.98992933e+08 1.12405558e+01 5.04532763e+03 2.34031431e+12 5.82109307e+10 1.81580049e+07 3.81588881e+26 402
1.99189567e+08 1.12390319e+01 5.04436303e+03 2.33889645e+12 5.81826328e+10 1.81580049e+07 3.82690897e+26 402
1.99386200e+08 1.12375068e+01 5.04339768e+03 2.33747749e+12 5.81543129e+10 1.81580049e+07 3.83794940e+26 402
