664.8,8904.7,15.927
665.64,8910.5,15.933
666.48,8916.3,15.938
667.32,8922.1,15.944
668.16,8927.9,15.949
669,8933.7,15.955
669.84,8939.5,15.96
670.68,8945.3,15.966
671.54,8951.2,15.971
672.39,8957,15.977
673.24,8962.9,15.982
674.09,8968.7,15.988
674.94,8974.6,15.993
675.79,8980.4,15.999
676.64,8986.2,16.004
677.49,8992.1,16.01
678.34,8997.9,16.015
679.19,9003.7,16.021
680.04,9009.6,16.026
680.9,9015.5,16.032
681.76,9021.3,16.037
682.62,9027.2,16.043
683.49,9033.1,16.048
684.35,9039,16.054
685.21,9044.8,16.059
686.07,9050.7,16.065
686.93,9056.6,16.07
687.79,9062.5,16.076
688.65,9068.4,16.081
689.51,9074.2,16.087
690.38,9080.1,16.092
691.25,9086,16.098
692.13,9091.9,16.103
693,9097.9,16.109
693.87,9103.8,16.115
694.74,9109.7,16.12
695.62,9115.6,16.126
696.49,9121.5,16.131
697.36,9127.4,16.137
698.23,9133.3,16.142
699.11,9139.2,16.148
699.98,9145.1,16.153
700.86,9151.1,16.159
701.74,9157.1,16.165
702.63,9163,16.17
703.51,9169,16.176
704.4,9174.9,16.181
705.28,9180.9,16.187
706.16,9186.8,16.192
707.05,9192.8,16.198
707.93,9198.7,16.204
708.81,9204.6,16.209
709.69,9210.6,16.215
710.58,9216.6,16.22
711.48,9222.6,16.226
712.37,9228.6,16.231
713.27,9234.6,16.237
714.16,9240.5,16.243
715.06,9246.5,16.248
715.95,9252.5,16.254
716.85,9258.5,16.259
717.74,9264.5,16.265
718.63,9270.5,16.271
719.53,9276.4,16.276
720.43,9282.5,16.282
721.33,9288.5,16.287
722.24,9294.5,16.293
723.14,9300.5,16.299
724.05,9306.5,16.304
724.95,9312.6,16.31
725.86,9318.6,16.315
726.76,9324.6,16.321
727.67,9330.7,16.327
728.57,9336.7,16.332
729.48,9342.7,16.338
730.39,9348.7,16.343
731.3,9354.8,16.349
732.22,9360.8,16.355
733.14,9366.9,16.36
734.05,9373,16.366
734.97,9379,16.372
735.89,9385.1,16.377
736.8,9391.2,16.383
737.72,9397.2,16.388
738.63,9403.2,16.394
739.55,9409.3,16.4
740.47,9415.4,16.405
741.4,9421.5,16.411
742.33,9427.6,16.417
743.25,9433.7,16.422
744.18,9439.8,16.428
745.11,9445.9,16.434
746.03,9452,16.439
746.96,9458,16.445
747.89,9464.1,16.451
748.81,9470.2,16.456
749.74,9476.3,16.462
750.67,9482.4,16.468
751.61,9488.6,16.473
752.55,9494.7,16.479
753.49,9500.9,16.485
754.43,9507,16.49
755.36,9513.1,16.496
756.3,9519.2,16.502
757.24,9525.4,16.507
758.18,9531.5,16.513
759.11,9537.6,16.519
760.05,9543.7,16.524
761,9549.9,16.53
761.95,9556.1,16.536
762.9,9562.3,16.541
763.85,9568.4,16.547
764.8,9574.6,16.553
765.75,9580.7,16.558
766.69,9586.9,16.564
767.64,9593.1,16.57
768.59,9599.2,16.576
769.54,9605.4,16.581
770.49,9611.6,16.587
771.45,9617.8,16.593
772.41,9624,16.598
773.37,9630.2,16.604
774.33,9636.4,16.61
775.29,9642.6,16.615
776.25,9648.8,16.621
777.21,9655,16.627
778.17,9661.2,16.633
779.13,9667.4,16.638
780.09,9673.6,16.644
781.06,9679.8,16.65
782.03,9686,16.655
783,9692.3,16.661
783.97,9698.5,16.667
784.94,9704.8,16.673
785.91,9711,16.678
786.88,9717.3,16.684
787.85,9723.5,16.69
788.82,9729.7,16.696
789.79,9735.9,16.701
790.77,9742.2,16.707
791.75,9748.5,16.713
792.73,9754.7,16.719
793.71,9761,16.724
794.7,9767.3,16.73
795.68,9773.6,16.736
796.66,9779.8,16.742
797.64,9786.1,16.747
798.62,9792.3,16.753
799.6,9798.6,16.759
800.59,9804.9,16.765
801.58,9811.2,16.77
802.57,9817.5,16.776
803.56,9823.9,16.782
804.55,9830.1,16.788
805.55,9836.4,16.794
806.54,9842.7,16.799
807.53,9849,16.805
808.52,9855.3,16.811
809.51,9861.6,16.817
810.51,9868,16.822
811.51,9874.3,16.828
812.52,9880.7,16.834
813.52,9887,16.84
814.52,9893.3,16.846
815.52,9899.7,16.851
816.53,9906,16.857
817.53,9912.3,16.863
818.53,9918.7,16.869
819.53,9925,16.874
820.54,9931.4,16.88
821.55,9937.7,16.886
822.57,9944.1,16.892
823.58,9950.5,16.898
824.59,9956.9,16.904
825.61,9963.2,16.909
826.62,9969.6,16.915
827.63,9976,16.921
828.65,9982.4,16.927
829.66,9988.7,16.933
830.68,9995.1,16.938
831.7,10002,16.944
832.73,10008,16.95
833.75,10014,16.956
834.78,10021,16.962
835.8,10027,16.968
836.82,10034,16.973
837.85,10040,16.979
838.87,10046,16.985
839.9,10053,16.991
840.93,10059,16.997
841.96,10066,17.003
843,10072,17.008
844.03,10079,17.014
845.07,10085,17.02
846.1,10091,17.026
847.14,10098,17.032
848.17,10104,17.038
849.21,10111,17.044
850.24,10117,17.049
851.29,10124,17.055
852.34,10130,17.061
853.38,10137,17.067
854.43,10143,17.073
855.47,10150,17.079
856.52,10156,17.085
857.56,10162,17.09
858.61,10169,17.096
859.65,10175,17.102
860.7,10182,17.108
861.76,10188,17.114
862.82,10195,17.12
863.87,10201,17.126
864.93,10208,17.132
865.99,10214,17.138
867.04,10221,17.143
868.1,10227,17.149
869.15,10234,17.155
870.21,10240,17.161
871.28,10247,17.167
872.34,10254,17.173
873.41,10260,17.179
874.48,10267,17.185
875.54,10273,17.191
876.61,10280,17.197
877.68,10286,17.202
878.74,10293,17.208
879.81,10299,17.214
880.89,10306,17.22
881.96,10312,17.226
883.04,10319,17.232
884.12,10326,17.238
885.2,10332,17.244
886.27,10339,17.25
887.35,10345,17.256
888.43,10352,17.262
889.5,10358,17.268
890.59,10365,17.274
891.68,10372,17.279
892.76,10378,17.285
893.85,10385,17.291
894.94,10391,17.297
896.03,10398,17.303
897.12,10405,17.309
898.2,10411,17.315
899.29,10418,17.321
900.38,10425,17.327
901.48,10431,17.333
902.58,10438,17.339
903.68,10444,17.345
904.78,10451,17.351
905.88,10458,17.357
906.97,10464,17.363
908.07,10471,17.369
909.17,10478,17.375
910.27,10484,17.381
911.38,10491,17.387
912.49,10498,17.393
913.6,10504,17.399
914.71,10511,17.405
915.82,10518,17.411
916.93,10524,17.417
918.04,10531,17.423
919.14,10538,17.429
920.25,10544,17.435
921.38,10551,17.441
922.5,10558,17.447
923.62,10564,17.453
924.73,10571,17.459
925.85,10578,17.465
926.97,10584,17.471
928.09,10591,17.477
929.21,10598,17.483
930.33,10605,17.489
931.47,10611,17.495
932.6,10618,17.501
933.73,10625,17.507
934.86,10632,17.513
935.99,10638,17.519
937.12,10645,17.525
938.25,10652,17.531
939.38,10658,17.537
940.51,10665,17.543
941.65,10672,17.549
942.79,10679,17.555
943.94,10685,17.561
945.08,10692,17.567
946.22,10699,17.573
947.36,10706,17.579
948.5,10713,17.585
949.64,10719,17.591
950.79,10726,17.597
951.94,10733,17.603
953.09,10740,17.609
954.24,10746,17.615
955.39,10753,17.621
956.54,10760,17.627
957.69,10767,17.633
958.85,10774,17.639
960,10780,17.645
961.16,10787,17.652
962.32,10794,17.658
963.48,10801,17.664
964.64,10808,17.67
965.81,10815,17.676
966.97,10821,17.682
968.13,10828,17.688
969.29,10835,17.694
970.46,10842,17.7
971.63,10849,17.706
972.8,10856,17.712
973.97,10863,17.718
975.15,10869,17.725
976.32,10876,17.731
977.49,10883,17.737
978.66,10890,17.743
979.84,10897,17.749
981.02,10904,17.755
982.2,10911,17.761
983.38,10917,17.767
984.57,10924,17.773
985.75,10931,17.779
986.93,10938,17.786
988.11,10945,17.792
989.3,10952,17.798
990.48,10959,17.804
991.68,10966,17.81
992.87,10973,17.816
994.06,10980,17.822
995.26,10987,17.828
996.45,10993,17.834
997.64,11000,17.841
998.84,11007,17.847
1000,11014,17.853
1001.2,11021,17.859
1002.4,11028,17.865
1003.6,11035,17.871
1004.8,11042,17.877
1006,11049,17.884
1007.3,11056,17.89
1008.5,11063,17.896
1009.7,11070,17.902
1010.9,11077,17.908
1012.1,11084,17.914
1013.3,11091,17.92
1014.5,11098,17.927
1015.7,11105,17.933
1016.9,11112,17.939
1018.2,11119,17.945
1019.4,11126,17.951
1020.6,11133,17.957
1021.8,11140,17.964
1023,11147,17.97
1024.3,11154,17.976
1025.5,11161,17.982
1026.7,11168,17.988
1027.9,11175,17.994
1029.2,11182,18.001
1030.4,11189,18.007
1031.6,11196,18.013
1032.9,11203,18.019
1034.1,11210,18.025
1035.3,11217,18.032
1036.6,11224,18.038
1037.8,11231,18.044
1039,11238,18.05
1040.3,11245,18.056
1041.5,11252,18.063
1042.8,11259,18.069
1044,11266,18.075
1045.3,11273,18.081
1046.5,11280,18.088
1047.7,11288,18.094
1049,11295,18.1
1050.2,11302,18.106
1051.5,11309,18.112
1052.8,11316,18.119
1054,11323,18.125
1055.3,11330,18.131
1056.5,11337,18.137
1057.8,11344,18.143
1059,11351,18.15
1060.3,11359,18.156
1061.6,11366,18.162
1062.8,11373,18.168
1064.1,11380,18.175
1065.4,11387,18.181
1066.6,11394,18.187
1067.9,11401,18.193
1069.2,11408,18.2
1070.4,11416,18.206
1071.7,11423,18.212
1073,11430,18.218
1074.3,11437,18.225
1075.5,11444,18.231
1076.8,11451,18.237
1078.1,11459,18.244
1079.4,11466,18.25
1080.6,11473,18.256
1081.9,11480,18.262
1083.2,11487,18.269
1084.5,11495,18.275
1085.8,11502,18.281
1087.1,11509,18.287
1088.4,11516,18.294
1089.6,11523,18.3
1090.9,11530,18.306
1092.2,11538,18.313
1093.5,11545,18.319
1094.8,11552,18.325
1096.1,11559,18.332
1097.4,11567,18.338
1098.7,11574,18.344
1100,11581,18.35
1101.3,11588,18.357
1102.6,11596,18.363
1103.9,11603,18.369
1105.3,11610,18.376
1106.6,11617,18.382
1107.9,11625,18.388
1109.2,11632,18.395
1110.5,11639,18.401
1111.8,11646,18.407
1113.1,11654,18.414
1114.4,11661,18.42
1115.8,11668,18.426
1117.1,11676,18.433
1118.4,11683,18.439
